ID_N;VERSION;SECTOR;TEXTO;MARCA;CANAL;AWARENESS;EVALUATION;PURCHASE;POSTPURCHASE;AMBIGUO;NC2;PRODUCT;PRICE;PROMOTION;PLACE;NC2;ODIO;TRISTEZA;TEMOR;INSATISFACCION;NC2;SATISFACCION;CONFIANZA;FELICIDAD;AMOR;ODIO;TRISTEZA;TEMOR;INSATISFACCION;NC2;SATISFACCION;CONFIANZA;FELICIDAD;AMOR;ODIO;TRISTEZA;TEMOR;INSATISFACCION;NC2;SATISFACCION;CONFIANZA;FELICIDAD;AMOR
828317438597021696;1;BANCA;¡Nuevas ofertas de #empleo BBVA, Banco Sabadell, Cajamar en #España! https://t.co/dXm3ZMufRX #trabajo #APdCS... https://t.co/Tv8WK0swRC;BBVA;Microblog;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828367874226024450;1;BANCA;¿Antojo? Ven y prueba nuestro delicioso HELADO DE POZOL. Estamos en plaza La Mega, en la deportiva, enfrente del banco Santander. #Twittab;SANTANDER;Microblog;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828319426676195328;1;BANCA;¿Buscas comprar casa? Lista de 10 aspectos clave a considerar. @Bankinter #vivienda #casa https://t.co/C3bD9VHqSe;BANKINTER;Microblog;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828517842127581184;1;BANCA;¿Cómo poner dos titulares en la cuenta online de BBVA? https://t.co/nOeB67rybB https://t.co/ZLULouJbsn;BBVA;Microblog;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828194352858091520;1;BANCA;¿Cómo reclamo a Bankia el dinero de las cláusulas suelo? @Bankia #FelizDomingo #SuperBowl #SuperBowlEnLaAficion https://t.co/Gn87xnzQ4U;BANKIA;Microblog;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828226889097629697;1;BANCA;¿Cuál ha sido el proceso para definir el nuevo propósito de BBVA y el lema? https://t.co/y2YcOSOOAy https://t.co/OPbqWslWkL;BBVA;Microblog;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828362316127338497;1;BANCA;¿En serio mi poema favorito de Olivero Girondo para un anuncio de ING DIRECT? ¿EN SERIO? https://t.co/2us6sfzpUf;ING;Microblog;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828053282782339072;1;BANCA;¿Eres emprendedor? Momentum Project busca 100 Pymes mexicanas. ¡Entérate de todo! @BBVABancomer… https://t.co/lAEvmJ6nP6;BBVA;Microblog;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828490077999345664;1;BANCA;¿La app de Ing Direct tiene opción de abrirse con TouchId en el iPhone?;ING;Microblog;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828370535109234689;1;BANCA;¿porqué el BBVA pre-jubila a sus empleados a los 55 años con el 80% de su sueldo y su Presidente se jubilará a los… https://t.co/jACwVfZ12k;BBVA;Microblog;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828287439991144450;1;BANCA;¿Qué dicen los analistas de los resultados de BBVA en 2016? https://t.co/dyKywmvv2T vía @BBVA;BBVA;Microblog;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828208813119590400;1;BANCA;¿Qué necesita el IoT para ser una realidad cotidiana? https://t.co/MRy69E3cni vía @BBVA;BBVA;Microblog;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828298423954714624;1;BANCA;¿Se puede ganar un salario alto y ser de clase media? https://t.co/nmwiEjshGv vía @BBVA;BBVA;Microblog;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828091258459549696;1;BANCA;¿Volveremos a ver al Banco Santander por debajo de 2.50€? https://t.co/EVwxoEsHNc via @TradersAuto;SANTANDER;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828195748818862080;1;BANCA;“La transformación ‘data driven’ de BBVA ya es una realidad” - (Banco Bilbao Vizcaya Argentaria) https://t.co/cTFRUKvCMN;BBVA;Microblog;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828524295253061632;1;BANCA;“No sé si la alternativa de Popular es una fusión: BBVA o Santander no están interesados” https://t.co/dR1CZ4OUsi;SANTANDER;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828182056731627520;1;BANCA;“Porque el tiempo pasa volando, necesitas un plan de pensiones”, la nueva campaña de Bankia #Marketing #SiguemeYTe… https://t.co/XeYIK4Uh5O;BANKIA;Microblog;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828328156163633156;1;BANCA;«EE. UU.» o «EUA», no «USA» ni «US» | Fundéu BBVA https://t.co/G4J9ZccIhK;BBVA;Microblog;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828335134780841985;1;BANCA;«gasoducto» mejor que «gaseoducto» | Fundéu BBVA https://t.co/RoLDOaG4bk;BBVA;Microblog;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828037554968678400;1;BANCA;050217012827  Ref. #BBVA Flexivegetarianismo y flexiveganismo,neologismos válidos https://t.co/EwxMqss5p7;BBVA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828052700218662913;1;BANCA;050217022838  Ref. #BBVA Actos políticos inexplicables https://t.co/wzbhMNzsEF;BBVA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828219019966676992;1;BANCA;050217132931  Ref. #BANKIA La banca y los consumidores,pendientes del Supremo por las cláusulas suelo https://t.co/mspjzq7kgo;BANKIA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828264041835540480;1;BANCA;050217162825  Ref. #BBVA  Ref. #BANKINTER La bolsa de cristal https://t.co/WCGYg7IsV1;BBVA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828294338140569600;1;BANCA;050217182848  Ref. #BANKINTER La devaluación de la libra lastra una posible recuperación https://t.co/U9mXegdFaz;BANKINTER;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828460438421700608;1;BANCA;060217052849 Directivos de #SANTANDER y #BBVA defienden a los fondos buitres en las radiales en quiebra https://t.co/XsDutLgbl8;BBVA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828460490229690368;1;BANCA;060217052901 Nacionalizar las eléctricas al estilo #BANKIA: ¿de verdad sabe Iglesias de lo que habla? https://t.co/yfQNZDEaO5;BANKIA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828505597150687232;1;BANCA;060217082813  Ref. #BANKINTER La banca alerta sobre la nueva ley hipotecaria: cuidado con tocar lo que funciona https://t.co/Axt4Ifdrhu;BANKINTER;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828505737584320512;1;BANCA;060217082849  Ref. #BANKIA Los inspectores del Banco de España se rebelan contra Linde https://t.co/y2aye7XvVY;BANKIA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828520918787956736;1;BANCA;060217092908 Los analistas apuestan por el rebote de #BBVA y el retroceso de #AENA https://t.co/0jDwH866LI;BBVA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828521715173031936;1;BANCA;060217093218 #BANKIA Los afectados por cláusulas suelo de #BANKIA y BMN ya pueden pedir su dinero en las sucursales https://t.co/7R1VCNnBFF;BANKIA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828530169434345473;1;BANCA;"20 becas  ""La Caixa"" para cursar un doctorado 
(hasta 28 febrero)
https://t.co/DX7WXKulrh";LA CAIXA;Microblog;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828165178323824640;1;BANCA;3 hay que enfretar a bankia y lim no hay que tener miedo si quieren guerra con el valencinismo lo tenderan;BANKIA;Microblog;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828501156963942401;1;BANCA;700.000 firmas exigen a BBVA que deje de financiar el calentamiento global y la vulneración de derechos humanos https://t.co/dEn6TERs7Y;BBVA;Microblog;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828302920177311744;1;BANCA;A.Salvo pidió la ayuda de la afición para cargar contra Bankia y los chupopteros, ahora es la afición la que le pid… https://t.co/apcQshBsgI;BANKIA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828071468336611328;1;BANCA;Abraham en el Santander https://t.co/52PaiiTqhA vía @YouTube;SANTANDER;Microblog;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828162610537328640;1;BANCA;"ACABO DE LEER UN ANUNCIO DE BBVA QUE PONÍA ""HAZ MÁS VIDA EN LA COCINA"" Y HE LEÍDO COCAÍNA JAJAJA";BBVA;Microblog;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828362481152180229;1;BANCA;Acabo de ver el nuevo anuncio de ING Direct, y se supone que tengo que poder seguir con mi vida cómo si nada?;ING;Microblog;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828524224935501824;1;BANCA;Accionistas de ida y vuelta: crecen un 10% en Santander y bajan 44% en Bankia https://t.co/56CAQCHsM5 vía @invertia;BANKIA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828230784112791552;1;BANCA;"Activos que acumulan noticias positivas:

#Bankinter

 Consulta el panel: https://t.co/Hn2w2F9gYP";BANKINTER;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828125512170082304;1;BANCA;AHORA | AMPLIACIÓN: Explosión en sucursal de Banco Santander, Tobalaba 5151 #Ñuñoa. Carabineros y H4 CBÑuñoa trabaj… https://t.co/9LJZKsZmSp;SANTANDER;Microblog;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828121011551928320;1;BANCA;AHORA | BOMBAZO a cajero de Banco Santander, Av. Tobalaba 5151 #Ñuñoa. Carabineros en persecución. H4 CBÑuñoa al lu… https://t.co/ptkqe0XDq7;SANTANDER;Microblog;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828388292240482304;1;BANCA;Alertan por app de BBVA Bancomer - NTR Zacatecas .com https://t.co/42rnNrEQyY #ZacaTech;BBVA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828362094005407745;1;BANCA;Alguien tiene tarjeta de crédito BBVA? Es de vida o muerte ????;BBVA;Microblog;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828200415590223872;1;BANCA;Ana Belén podía haber reivindicado que todos los millonarios anuncios del Banco Sabadell lo hubieran hecho, además de ella, otras mujeres.;SABADELL;Microblog;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828310891867234304;1;BANCA;Análisis IBEX35, Santander, BBVA, Iberdrola, Inditex, Telefónica y Repsol https://t.co/zmxkn2OY4B https://t.co/sN728wdhfx;BBVA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828247517720621058;1;BANCA;Anoche pusieron una bomba en la sucursal del Banco Santander de Hamburgo con Tobalaba, nota mental: no dejar adn en… https://t.co/2iIxd4Wi1D;SANTANDER;Microblog;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828530206436638721;1;BANCA;"Antonio Cortina, Banco Santander, ""Después de las elecciones de Francia probablemente el BCE reduzca más el QE"".
https://t.co/ucf5dbicsm";SANTANDER;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828334375234371585;1;BANCA;"Anuncio de ING Direct identifica el amor con ser tan listo como para 'volar'; es decir, como para elegir ese banco. Demasiado poco nos joden";ING;Microblog;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828263561898164224;1;BANCA;Apliquemos esto al cine que ya tanto se critica el rescate a @Bankia https://t.co/hM7rgDscUO;BANKIA;Microblog;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828286578464288772;1;BANCA;"Aprovecha los beneficios de la tarjeta Rayados BBVA Bancomer en la tienda oficial.
Info irenejaneth.valdez@bbva.com https://t.co/ZfBxQNU8A0";BBVA;Microblog;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828280836030095360;1;BANCA;Ayudas Obra Social @FundlaCaixa – Promoción de autonomía y atención al envejecimiento, discapacidad...… https://t.co/moesxl0nvK;LA CAIXA;Microblog;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828158277489983488;1;BANCA;BANC SABADELL hace más de un mes que me tiene con la póliza de credito con la cual trabajo caducada y sin renovar. Imperdonable!!??????;SABADELL;Microblog;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828516345918664704;1;BANCA;Banca Española y la MM 200   $SAN $SAB % $BKT $POP $CABK   $LBK  $BBVA  $BKIA https://t.co/aPd6BHYoAW;BBVA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828220830710636548;1;BANCA;BANCO BBVA GRAN OPORTUNIDAD LABORAL-POSTULATE MAS INGRESANDO EN LA IMAGEN https://t.co/4d833HXpUl;BBVA;Microblog;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828242040454520832;1;BANCA;Banco Sabadell vendió 14.533 inmuebles en 2016, un 27% más https://t.co/a8e3rfxKF0;SABADELL;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828231725813608448;1;BANCA;Banco Santander promueve la I Edición de “Cycle Challanger’s” https://t.co/OTCosEpRsI;SANTANDER;Microblog;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828366662533513217;1;BANCA;Bankia busca congraciarse con el cliente de banca https://t.co/jOliK1JSTc https://t.co/cuhfVWHLjQ;BANKIA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828346863392800771;1;BANCA;"Bankia decepciona con publicidad proceso devolución cláusula  suelo y lo deja en ""acuerdo condicionado"". @ADICAE 
 https://t.co/98oJUsTy9O";BANKIA;Microblog;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828173543363985409;1;BANCA;Bankia entrega al Banco de Alimentos de Madrid los 6.300 euros aportados por emp... https://t.co/oPyBSFuOUL #Spain https://t.co/mi5ehrlgj7;BANKIA;Microblog;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828521654447960064;1;BANCA;Bankia ha denunciado a este matrimonio con 2 niños tras llevar viviendo en esa (infra)vivienda 5 años.;BANKIA;Microblog;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828505410541858816;1;BANCA;Bankia habilitará el 3 de febrero el procedimiento para reclamar el dinero de la cláusula suelo https://t.co/53IJdJ9VWQ vía @facua;BANKIA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828252066095173632;1;BANCA;Bankia inicia hoy su procedimiento para devolver el dinero por las cláusulas suelo https://t.co/aPrstuNepF vía @el_pais;BANKIA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828355412730732545;1;BANCA;Bankia lanza al mercado una hipoteca sin comisiones https://t.co/IbCX3YVzwf #inmobiliaria https://t.co/JubpBuq5XR;BANKIA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828513672460898304;1;BANCA;Bankia limpia su imagen devolviendo cláusulas suelo | https://t.co/AeO4l2rWmJ https://t.co/SaHHEPKC7j;BANKIA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828234357819203584;1;BANCA;Bankia mantiene que el total a devolver de las cláusulas suelo rondará los 200 millones https://t.co/84BIusrkY4 https://t.co/5JeuZzOMTd;BANKIA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828330420529946624;1;BANCA;Bankia pagará una retribución extra al accionista si no compra BMN https://t.co/uUj5wImkXU via @TradersAuto;BANKIA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828255195306029057;1;BANCA;Bankia se venga de los bufetes mediáticos al devolver sin pleitos el dinero de las cláusulas suelo https://t.co/CYDZ1Jtneu;BANKIA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828127995189719041;1;BANCA;Bankia y BMN devolverán la cláusula suelo sin seguir los pasos del Real Decreto https://t.co/QJq1wK3r07;BANKIA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828513722599690240;1;BANCA;Bankia y Conector buscan #startups con potencial de crecimiento https://t.co/dpvAbZ8TXC #TIyEmpresa #emprendimientoTIyEmpresa;BANKIA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828358626867892224;1;BANCA;Bankia y el déficit eléctrico: ¿Quién paga la deuda de Rato? https://t.co/2zo13scW66 vía @El_Plural;BANKIA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828204106351312896;1;BANCA;Bankia ya abona a sus clientes canarios lo cobrado por las cláusulas suelo - Diario de Avisos https://t.co/qe1Xewbpnf;BANKIA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828133921372176384;1;BANCA;Bankia ya está devolviendo las cláusulas suelo a sus clientes https://t.co/v31wA4YF9r vía @El_Plural;BANKIA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828499758406914048;1;BANCA;Bankinter admite que se equivocó al conceder hipotecas multidivisa a clientes que no daban el perfil https://t.co/7XkDXuWi5Q;BANKINTER;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828219194969878530;1;BANCA;BBVA advierte de que la nueva Ley Hipotecaria encarecerá las hipotecas https://t.co/PMRBiCsXeZ vía @elmundoes;BBVA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828040543548665858;1;BANCA;BBVA advierte dificultades en México por un peso barato https://t.co/q9Yq4Jvjc5;BBVA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828141144005550080;1;BANCA;BBVA cifra en 404 millones el impacto negativo en el beneficio de 2016 por cláusulas suelo https://t.co/5sIahx5VOk https://t.co/dAxDImbnQw;BBVA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828325801141604352;1;BANCA;BBVA Continental permite abrir una cuenta de ahorro por internet - https://t.co/ED3CQAWSN9;BBVA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828506927210627072;1;BANCA;BBVA crea un microsite específico para su gama de perfilados https://t.co/KuMK6juiCI @vía fundspeople #TuMultiactivoBBVA;BBVA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828304942704316422;1;BANCA;"BBVA devolverá de forma ""exprés"" la cláusula suelo a quienes ""tengan derecho a ello"" https://t.co/nKq7SF3FcB";BBVA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828213010116272128;1;BANCA;BBVA mostrando BITCOIN a expertos financieros https://t.co/NYnP1kURK1 https://t.co/7pApo8kq2h #bitcoin;BBVA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828389056304267264;1;BANCA;BBVA Posición global: en la ruina Manchester City https://t.co/27FfoKQBP8;BBVA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828228069064327168;1;BANCA;BBVA presenta #SelecciónInternacional. Inscríbete y recibe el informe completo https://t.co/0HilYRbod9 https://t.co/X2NcSYifEE;BBVA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828042747386949637;1;BANCA;BBVA remolca el crecimiento de la banca española pese a los obstáculos https://t.co/wF9tOqxB5D;BBVA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828414520322359296;1;BANCA;"BBVA Research dice que el repunte del 4% del precio de la vivienda es ""el típico rebote tras un sobreajuste"" https://t.co/R4B2nduTEB";BBVA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828308186411171840;1;BANCA;BBVA terminó en septiembre del año pasado la fusión de Catalunya caixa, está ha sido una de las cajas que centró... https://t.co/AvPUzRTZCi;BBVA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828367127237234689;1;BANCA;BBVA, condenado por una hipoteca inversa con un anciano terminal sin reportar los riesgos https://t.co/aoebJrGFEL vía @Yometiroalmonte;BBVA;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
